id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
260428088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-28T00:00:00.000,2026 Report Week 17,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,61830,232,0,5795,0,0,800,222,107,16858,40483,2022,25814,42834,36016,18996,61830,232,0,5795,0,0,800,222,107,16858,40483,2022,25814,42834,36016,18996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,98,0,0,196,-382,77,1983,-312,-595,1759,-1212,-409,2562,100.0,0.4,0.0,9.4,0.0,0.0,1.3,0.4,0.2,27.3,65.5,3.3,41.7,69.3,58.3,30.7,100.0,0.4,0.0,9.4,0.0,0.0,1.3,0.4,0.2,27.3,65.5,3.3,41.7,69.3,58.3,30.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,15,17,9,28,24,40,0,0,0,15,17,9,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,46.8,30.8,58.8,24.1,45.8,30.2,57.8,24.1,46.8,30.8,58.8,24.1,45.8,30.2,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,,,,,,,,,,
260428088691F,GOLD - COMMODITY EXCHANGE INC.,2026-04-28T00:00:00.000,2026 Report Week 17,GOLD,088691,CMX ,NYC,088 ,GOLD,369530,12985,33177,28032,202653,19536,122257,32505,35404,89561,19742,12475,320250,355492,49280,14038,369530,12985,33177,28032,202653,19536,122257,32505,35404,89561,19742,12475,320250,355492,49280,14038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688,352,126,-83,-7984,4023,-1424,1800,1508,349,1560,1906,6631,2939,-2943,749,100.0,3.5,9.0,7.6,54.8,5.3,33.1,8.8,9.6,24.2,5.3,3.4,86.7,96.2,13.3,3.8,100.0,3.5,9.0,7.6,54.8,5.3,33.1,8.8,9.6,24.2,5.3,3.4,86.7,96.2,13.3,3.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,14,25,21,86,25,32,240,136,277,14,25,21,86,25,32,240,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,35.7,31.3,51.1,17.6,33.4,25.6,45.1,21.3,35.7,31.3,51.1,17.6,33.4,25.6,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,18,81,18,41,13,18,81,18,41
260421088691F,GOLD - COMMODITY EXCHANGE INC.,2026-04-21T00:00:00.000,2026 Report Week 16,GOLD,088691,CMX ,NYC,088 ,GOLD,365842,12633,33051,28115,210637,15513,123681,30705,33896,89212,18182,10569,313619,352553,52223,13289,365842,12633,33051,28115,210637,15513,123681,30705,33896,89212,18182,10569,313619,352553,52223,13289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3568,-518,1370,-174,-204,1196,-1741,424,706,4625,980,-1181,2913,3291,655,277,100.0,3.5,9.0,7.7,57.6,4.2,33.8,8.4,9.3,24.4,5.0,2.9,85.7,96.4,14.3,3.6,100.0,3.5,9.0,7.7,57.6,4.2,33.8,8.4,9.3,24.4,5.0,2.9,85.7,96.4,14.3,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,14,28,23,92,24,29,246,130,282,14,28,23,92,24,29,246,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,36.3,31.1,52.2,17.7,34.1,25.3,46.0,21.4,36.3,31.1,52.2,17.7,34.1,25.3,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,15,86,15,36,13,15,86,15,36
260421088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-21T00:00:00.000,2026 Report Week 16,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60480,232,0,5697,0,0,604,604,30,14875,40795,2617,24055,44046,36425,16434,60480,232,0,5697,0,0,604,604,30,14875,40795,2617,24055,44046,36425,16434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,-279,0,0,-184,333,14,-2796,9168,-1178,-4423,8337,4990,-7770,100.0,0.4,0.0,9.4,0.0,0.0,1.0,1.0,0.0,24.6,67.5,4.3,39.8,72.8,60.2,27.2,100.0,0.4,0.0,9.4,0.0,0.0,1.0,1.0,0.0,24.6,67.5,4.3,39.8,72.8,60.2,27.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,19,18,7,30,24,45,0,0,0,19,18,7,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,49.8,27.5,60.8,20.4,48.7,26.3,59.1,20.9,49.8,27.5,60.8,20.4,48.7,26.3,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,,,,,,,,,,
260414088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-14T00:00:00.000,2026 Report Week 15,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,59913,232,0,5976,0,0,788,271,16,17671,31627,3795,28478,35709,31435,24204,59913,232,0,5976,0,0,788,271,16,17671,31627,3795,28478,35709,31435,24204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2685,-1,0,102,0,0,447,-206,-1,1898,2813,-576,1869,2030,816,655,100.0,0.4,0.0,10.0,0.0,0.0,1.3,0.5,0.0,29.5,52.8,6.3,47.5,59.6,52.5,40.4,100.0,0.4,0.0,10.0,0.0,0.0,1.3,0.5,0.0,29.5,52.8,6.3,47.5,59.6,52.5,40.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,0,16,18,8,31,22,44,0,0,0,16,18,8,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,42.4,33.0,50.7,23.9,41.4,31.8,47.7,23.9,42.4,33.0,50.7,23.9,41.4,31.8,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,,4,,,,,4,,,
260414088691F,GOLD - COMMODITY EXCHANGE INC.,2026-04-14T00:00:00.000,2026 Report Week 15,GOLD,088691,CMX ,NYC,088 ,GOLD,362274,13151,31681,28289,210841,14317,125422,30281,33190,84587,17202,11750,310706,349262,51568,13012,362274,13151,31681,28289,210841,14317,125422,30281,33190,84587,17202,11750,310706,349262,51568,13012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7397,1438,672,-1876,6221,-1534,4696,-413,502,-55,-1167,1775,4946,6056,2451,1341,100.0,3.6,8.7,7.8,58.2,4.0,34.6,8.4,9.2,23.3,4.7,3.2,85.8,96.4,14.2,3.6,100.0,3.6,8.7,7.8,58.2,4.0,34.6,8.4,9.2,23.3,4.7,3.2,85.8,96.4,14.2,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,14,27,22,96,21,21,244,114,277,14,27,22,96,21,21,244,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,36.6,31.2,52.7,17.6,34.6,25.3,46.6,21.4,36.6,31.2,52.7,17.6,34.6,25.3,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,16,12,83,13,31,16,12,83,13,31
260407088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-04-07T00:00:00.000,2026 Report Week 14,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,57228,233,0,5874,0,0,341,477,17,15773,28814,4371,26609,33679,30619,23549,57228,233,0,5874,0,0,341,477,17,15773,28814,4371,26609,33679,30619,23549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,20,0,0,-31,-106,-7,653,814,-377,258,324,-318,-384,100.0,0.4,0.0,10.3,0.0,0.0,0.6,0.8,0.0,27.6,50.3,7.6,46.5,58.9,53.5,41.1,100.0,0.4,0.0,10.3,0.0,0.0,0.6,0.8,0.0,27.6,50.3,7.6,46.5,58.9,53.5,41.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,0,17,16,9,30,21,41,0,0,0,17,16,9,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,42.3,32.6,49.7,24.4,41.2,31.2,45.6,24.4,42.3,32.6,49.7,24.4,41.2,31.2,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,,4,,,,,4,,,
260407088691F,GOLD - COMMODITY EXCHANGE INC.,2026-04-07T00:00:00.000,2026 Report Week 14,GOLD,088691,CMX ,NYC,088 ,GOLD,354877,11713,31009,30165,204620,15851,120726,30694,32688,84642,18369,9975,305760,343206,49117,11671,354877,11713,31009,30165,204620,15851,120726,30694,32688,84642,18369,9975,305760,343206,49117,11671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6532,734,120,-36,-7311,-1666,634,3416,-2628,-2868,1247,798,-5032,-6024,-1500,-508,100.0,3.3,8.7,8.5,57.7,4.5,34.0,8.6,9.2,23.9,5.2,2.8,86.2,96.7,13.8,3.3,100.0,3.3,8.7,8.5,57.7,4.5,34.0,8.6,9.2,23.9,5.2,2.8,86.2,96.7,13.8,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,13,25,24,92,23,24,233,121,266,13,25,24,92,23,24,233,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,36.9,32.2,52.7,18.0,34.4,26.5,46.6,21.7,36.9,32.2,52.7,18.0,34.4,26.5,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,13,15,76,14,35,13,15,76,14,35
260331088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-31T00:00:00.000,2026 Report Week 13,GOLD,088691,CMX ,NYC,088 ,GOLD,361409,10979,30889,30201,211931,17517,120092,27278,35316,87510,17122,9177,310792,349230,50617,12179,361409,10979,30889,30201,211931,17517,120092,27278,35316,87510,17122,9177,310792,349230,50617,12179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42516,-1782,-4088,-5868,-5750,-10650,530,-663,-8509,-13789,-7471,-3792,-43860,-40923,1344,-1593,100.0,3.0,8.5,8.4,58.6,4.8,33.2,7.5,9.8,24.2,4.7,2.5,86.0,96.6,14.0,3.4,100.0,3.0,8.5,8.4,58.6,4.8,33.2,7.5,9.8,24.2,4.7,2.5,86.0,96.6,14.0,3.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,14,27,24,95,19,24,229,117,259,14,27,24,95,19,24,229,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,36.3,32.9,53.3,18.0,35.0,26.9,46.7,21.9,36.3,32.9,53.3,18.0,35.0,26.9,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,12,70,13,33,14,12,70,13,33
260331088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-31T00:00:00.000,2026 Report Week 13,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,57288,233,0,5854,0,0,372,583,24,15120,28000,4748,26351,33355,30937,23933,57288,233,0,5854,0,0,372,583,24,15120,28000,4748,26351,33355,30937,23933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14709,233,0,-130,0,0,-189,583,24,-4831,-9115,-4180,-9073,-12688,-5636,-2021,100.0,0.4,0.0,10.2,0.0,0.0,0.6,1.0,0.0,26.4,48.9,8.3,46.0,58.2,54.0,41.8,100.0,0.4,0.0,10.2,0.0,0.0,0.6,1.0,0.0,26.4,48.9,8.3,46.0,58.2,54.0,41.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,0,17,15,12,32,23,41,0,0,0,17,15,12,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,43.4,31.5,49.8,22.3,41.2,29.9,44.9,22.5,43.4,31.5,49.8,22.3,41.2,29.9,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,,4,,,,,4,,,
260324088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,GOLD,088691,CMX ,NYC,088 ,GOLD,403925,12761,34977,36069,217681,28167,119562,27941,43825,101299,24593,12969,354652,390153,49273,13772,403925,12761,34977,36069,217681,28167,119562,27941,43825,101299,24593,12969,354652,390153,49273,13772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7463,-3118,1264,-906,-108,-5163,-10585,-163,1687,15485,-3395,-1223,-3823,-7101,-3640,-362,100.0,3.2,8.7,8.9,53.9,7.0,29.6,6.9,10.8,25.1,6.1,3.2,87.8,96.6,12.2,3.4,100.0,3.2,8.7,8.9,53.9,7.0,29.6,6.9,10.8,25.1,6.1,3.2,87.8,96.6,12.2,3.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,15,25,30,102,25,39,254,151,288,15,25,30,102,25,39,254,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,32.9,31.4,49.3,17.1,31.0,26.0,42.9,19.5,32.9,31.4,49.3,17.1,31.0,26.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,14,14,70,25,41,14,14,70,25,41
260324088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,71997,0,0,5984,0,0,561,0,0,19951,37115,8928,35424,46043,36573,25954,71997,0,0,5984,0,0,561,0,0,19951,37115,8928,35424,46043,36573,25954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7874,0,0,173,0,0,561,0,0,9197,1532,3955,13886,5487,-6012,2387,100.0,0.0,0.0,8.3,0.0,0.0,0.8,0.0,0.0,27.7,51.6,12.4,49.2,64.0,50.8,36.0,100.0,0.0,0.0,8.3,0.0,0.0,0.8,0.0,0.0,27.7,51.6,12.4,49.2,64.0,50.8,36.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,0,22,14,13,36,18,41,0,0,0,22,14,13,36,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,,,0,0,0,,,0,0
260317088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,GOLD,088691,CMX ,NYC,088 ,GOLD,411388,15879,33713,36975,217789,33330,130147,28104,42138,85814,27988,14192,358475,397254,52913,14134,411388,15879,33713,36975,217789,33330,130147,28104,42138,85814,27988,14192,358475,397254,52913,14134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2568,1053,-809,-1343,-3809,1194,5070,1426,149,-4554,2353,-3626,-2057,-3122,-511,554,100.0,3.9,8.2,9.0,52.9,8.1,31.6,6.8,10.2,20.9,6.8,3.4,87.1,96.6,12.9,3.4,100.0,3.9,8.2,9.0,52.9,8.1,31.6,6.8,10.2,20.9,6.8,3.4,87.1,96.6,12.9,3.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,13,25,33,95,31,39,263,152,301,13,25,33,95,31,39,263,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,33.0,29.9,48.7,15.6,31.6,23.9,43.0,18.4,33.0,29.9,48.7,15.6,31.6,23.9,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,15,17,81,24,38,15,17,81,24,38
260317088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,64123,0,0,5811,0,0,0,0,0,10754,35583,4973,21538,40556,42585,23567,64123,0,0,5811,0,0,0,0,0,10754,35583,4973,21538,40556,42585,23567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6007,0,0,284,0,0,-841,-509,0,1145,4335,1508,2096,5334,3911,673,100.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,16.8,55.5,7.8,33.6,63.2,66.4,36.8,100.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,16.8,55.5,7.8,33.6,63.2,66.4,36.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0,17,17,12,29,20,37,0,0,0,17,17,12,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,,0,0,0,0,,0,0,0
260310088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,58116,0,0,5527,0,0,841,509,0,9609,31248,3465,19442,35222,38674,22894,58116,0,0,5527,0,0,841,509,0,9609,31248,3465,19442,35222,38674,22894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2815,0,0,145,0,0,841,509,0,-1752,-865,-91,-857,-447,-1958,-2368,100.0,0.0,0.0,9.5,0.0,0.0,1.4,0.9,0.0,16.5,53.8,6.0,33.5,60.6,66.5,39.4,100.0,0.0,0.0,9.5,0.0,0.0,1.4,0.9,0.0,16.5,53.8,6.0,33.5,60.6,66.5,39.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0,0,16,13,12,29,18,35,0,0,0,16,13,12,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,0,,,,0,0,,,,0
260310088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,GOLD,088691,CMX ,NYC,088 ,GOLD,413956,14826,34522,38318,221598,32136,125077,26678,41989,90368,25635,17818,360532,400376,53424,13580,413956,14826,34522,38318,221598,32136,125077,26678,41989,90368,25635,17818,360532,400376,53424,13580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4167,-393,-1488,-1042,2446,1881,1621,1139,2929,72,-2433,801,5869,5275,-1702,-1108,100.0,3.6,8.3,9.3,53.5,7.8,30.2,6.4,10.1,21.8,6.2,4.3,87.1,96.7,12.9,3.3,100.0,3.6,8.3,9.3,53.5,7.8,30.2,6.4,10.1,21.8,6.2,4.3,87.1,96.7,12.9,3.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,11,22,29,92,29,35,257,138,290,11,22,29,92,29,35,257,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,33.4,29.5,50.1,14.8,32.6,23.0,45.0,18.0,33.4,29.5,50.1,14.8,32.6,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly,16,21,79,21,37,16,21,79,21,37
