id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_short_all,traders_swap_short_all,traders_swap_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_short_old,traders_swap_short_old,traders_swap_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined,traders_prod_merc_long_all,traders_swap_long_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_prod_merc_long_old,traders_swap_long_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old
240730088691C,GOLD - COMMODITY EXCHANGE INC.,2024-07-30T00:00:00.000,2024 Report Week 31,GOLD,088691,CMX ,NYC,088 ,GOLD,815816,42890,88991,52195,284991,81047,211608,22699,75454,97460,34482,198877,759532,786540,56284,29275,815816,42890,88991,52195,284991,81047,211608,22699,75454,97460,34482,198877,759532,786540,56284,29275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92230,2349,-5768,-3618,-13775,-17036,-11018,-1483,-21169,-6284,860,-30801,-87576,-89172,-4654,-3058,100.0,5.3,10.9,6.4,34.9,9.9,25.9,2.8,9.2,11.9,4.2,24.4,93.1,96.4,6.9,3.6,100.0,5.3,10.9,6.4,34.9,9.9,25.9,2.8,9.2,11.9,4.2,24.4,93.1,96.4,6.9,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,19,26,33,90,58,74,304,225,348,19,26,33,90,58,74,304,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,31.5,28.9,46.3,11.5,23.4,17.4,32.6,18.2,31.5,28.9,46.3,11.5,23.4,17.4,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,18,109,20,64,14,18,109,20,64
240723088691C,GOLD - COMMODITY EXCHANGE INC.,2024-07-23T00:00:00.000,2024 Report Week 30,GOLD,088691,CMX ,NYC,088 ,GOLD,908046,40541,94758,55813,298766,98083,222626,24182,96623,103744,33622,229679,847108,875713,60938,32333,908046,40541,94758,55813,298766,98083,222626,24182,96623,103744,33622,229679,847108,875713,60938,32333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44978,-7132,-14021,-1972,-10036,-3441,-18848,3067,-4149,-984,-2947,-5667,-42193,-37194,-2786,-7785,100.0,4.5,10.4,6.1,32.9,10.8,24.5,2.7,10.6,11.4,3.7,25.3,93.3,96.4,6.7,3.6,100.0,4.5,10.4,6.1,32.9,10.8,24.5,2.7,10.6,11.4,3.7,25.3,93.3,96.4,6.7,3.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,19,25,38,101,50,79,319,234,356,19,25,38,101,50,79,319,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,28.7,27.1,43.2,10.0,21.3,15.5,30.0,17.2,28.7,27.1,43.2,10.0,21.3,15.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,16,20,115,18,69,16,20,115,18,69
240723088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-07-23T00:00:00.000,2024 Report Week 30,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,43876,0,0,0,0,0,748,0,0,13671,10267,10621,25040,20888,18836,22988,43876,0,0,0,0,0,748,0,0,13671,10267,10621,25040,20888,18836,22988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,-2097,0,0,1094,1685,112,-891,1797,952,-1736,100.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,31.2,23.4,24.2,57.1,47.6,42.9,52.4,100.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,31.2,23.4,24.2,57.1,47.6,42.9,52.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,11,8,9,17,13,21,0,0,0,11,8,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4,36.9,50.4,44.3,21.6,21.5,28.8,23.4,37.4,36.9,50.4,44.3,21.6,21.5,28.8,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,0,0,0,0,,0,0
240716088691C,GOLD - COMMODITY EXCHANGE INC.,2024-07-16T00:00:00.000,2024 Report Week 29,GOLD,088691,CMX ,NYC,088 ,GOLD,953024,47673,108779,57785,308802,101524,241474,21115,100772,104729,36569,235345,889301,912906,63724,40118,953024,47673,108779,57785,308802,101524,241474,21115,100772,104729,36569,235345,889301,912906,63724,40118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153597,15611,24234,-1097,20295,20894,32438,3683,14969,10497,5970,54463,147775,144509,5822,9088,100.0,5.0,11.4,6.1,32.4,10.7,25.3,2.2,10.6,11.0,3.8,24.7,93.3,95.8,6.7,4.2,100.0,5.0,11.4,6.1,32.4,10.7,25.3,2.2,10.6,11.0,3.8,24.7,93.3,95.8,6.7,4.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,23,27,34,98,65,80,325,244,372,23,27,34,98,65,80,325,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,28.7,28.1,43.1,10.1,20.3,15.6,28.5,18.2,28.7,28.1,43.1,10.1,20.3,15.6,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,18,18,116,17,69,18,18,116,17,69
240716088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-07-16T00:00:00.000,2024 Report Week 29,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,43815,0,0,0,0,0,2845,0,0,12577,8582,10509,25931,19091,17884,24724,43815,0,0,0,0,0,2845,0,0,12577,8582,10509,25931,19091,17884,24724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5120,0,0,0,0,0,2569,-1320,0,1504,-1046,1179,5252,-1187,-132,6307,100.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,28.7,19.6,24.0,59.2,43.6,40.8,56.4,100.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,28.7,19.6,24.0,59.2,43.6,40.8,56.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,11,7,8,16,12,20,0,0,0,11,7,8,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,32.6,53.7,41.2,23.5,17.7,31.7,19.6,36.8,32.6,53.7,41.2,23.5,17.7,31.7,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,0,0,0,0,,0,0
240709088691C,GOLD - COMMODITY EXCHANGE INC.,2024-07-09T00:00:00.000,2024 Report Week 28,GOLD,088691,CMX ,NYC,088 ,GOLD,799427,32061,84545,58882,288507,80630,209035,17432,85803,94232,30599,180882,741525,768397,57902,31030,799427,32061,84545,58882,288507,80630,209035,17432,85803,94232,30599,180882,741525,768397,57902,31030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80167,1894,8666,1553,11256,6320,17087,4025,26643,2781,2116,20162,76442,79188,3725,978,100.0,4.0,10.6,7.4,36.1,10.1,26.1,2.2,10.7,11.8,3.8,22.6,92.8,96.1,7.2,3.9,100.0,4.0,10.6,7.4,36.1,10.1,26.1,2.2,10.7,11.8,3.8,22.6,92.8,96.1,7.2,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,20,26,35,96,50,77,314,239,353,20,26,35,96,50,77,314,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,30.1,27.1,44.5,11.1,23.2,17.0,32.1,16.8,30.1,27.1,44.5,11.1,23.2,17.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,16,22,114,18,76,16,22,114,18,76
240709088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-07-09T00:00:00.000,2024 Report Week 28,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,38695,0,0,0,0,0,276,1320,0,11073,9628,9330,20679,20278,18016,18417,38695,0,0,0,0,0,276,1320,0,11073,9628,9330,20679,20278,18016,18417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7708,0,0,0,0,0,-219,-78,-2,1497,537,5978,7254,6435,454,1273,100.0,0.0,0.0,0.0,0.0,0.0,0.7,3.4,0.0,28.6,24.9,24.1,53.4,52.4,46.6,47.6,100.0,0.0,0.0,0.0,0.0,0.0,0.7,3.4,0.0,28.6,24.9,24.1,53.4,52.4,46.6,47.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,11,7,8,16,13,21,0,0,0,11,7,8,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,38.0,47.6,48.3,20.6,25.3,26.5,28.3,35.2,38.0,47.6,48.3,20.6,25.3,26.5,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,0,0,0,,,0
240702088691C,GOLD - COMMODITY EXCHANGE INC.,2024-07-02T00:00:00.000,2024 Report Week 27,GOLD,088691,CMX ,NYC,088 ,GOLD,719261,30167,75879,57329,277251,74310,191948,13407,59159,91450,28484,160720,665084,689209,54177,30052,719261,30167,75879,57329,277251,74310,191948,13407,59159,91450,28484,160720,665084,689209,54177,30052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8027,-1029,2074,1675,-8872,2473,-5936,232,7057,987,-148,3773,8999,6588,-972,1439,100.0,4.2,10.5,8.0,38.5,10.3,26.7,1.9,8.2,12.7,4.0,22.3,92.5,95.8,7.5,4.2,100.0,4.2,10.5,8.0,38.5,10.3,26.7,1.9,8.2,12.7,4.0,22.3,92.5,95.8,7.5,4.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,19,26,34,88,46,71,303,223,336,19,26,34,88,46,71,303,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,32.5,25.6,47.5,10.8,25.1,17.1,34.8,14.9,32.5,25.6,47.5,10.8,25.1,17.1,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,15,21,111,19,73,15,21,111,19,73
240702088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-07-02T00:00:00.000,2024 Report Week 27,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,30987,0,0,0,0,0,495,1398,2,9576,9091,3352,13425,13843,17562,17144,30987,0,0,0,0,0,495,1398,2,9576,9091,3352,13425,13843,17562,17144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,24,822,-80,333,-183,703,980,1262,-381,-663,100.0,0.0,0.0,0.0,0.0,0.0,1.6,4.5,0.0,30.9,29.3,10.8,43.3,44.7,56.7,55.3,100.0,0.0,0.0,0.0,0.0,0.0,1.6,4.5,0.0,30.9,29.3,10.8,43.3,44.7,56.7,55.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,10,8,8,17,14,22,0,0,0,10,8,8,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,32.1,36.9,41.1,22.3,29.6,29.2,33.4,28.1,32.1,36.9,41.1,22.3,29.6,29.2,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,,0,0,,,
240625088691C,GOLD - COMMODITY EXCHANGE INC.,2024-06-25T00:00:00.000,2024 Report Week 26,GOLD,088691,CMX ,NYC,088 ,GOLD,711234,31196,73805,55654,286123,71837,197885,13175,52102,90463,28631,156948,656085,682621,55149,28612,711234,31196,73805,55654,286123,71837,197885,13175,52102,90463,28631,156948,656085,682621,55149,28612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32055,-185,-1135,1494,140,-5765,-3007,1816,-3992,404,-987,-22060,-33112,-31983,1057,-72,100.0,4.4,10.4,7.8,40.2,10.1,27.8,1.9,7.3,12.7,4.0,22.1,92.2,96.0,7.8,4.0,100.0,4.4,10.4,7.8,40.2,10.1,27.8,1.9,7.3,12.7,4.0,22.1,92.2,96.0,7.8,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,18,29,36,89,44,61,293,214,331,18,29,36,89,44,61,293,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1,33.3,25.9,48.6,11.2,25.9,17.5,36.0,15.1,33.3,25.9,48.6,11.2,25.9,17.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,18,106,22,68,14,18,106,22,68
240625088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-06-25T00:00:00.000,2024 Report Week 26,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,30388,0,0,0,0,0,471,576,82,9243,9274,2649,12445,12581,17943,17807,30388,0,0,0,0,0,471,576,82,9243,9274,2649,12445,12581,17943,17807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1210,0,0,0,0,0,5,90,-68,-3671,-761,215,-3519,-524,2309,-686,100.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.3,30.4,30.5,8.7,41.0,41.4,59.0,58.6,100.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.3,30.4,30.5,8.7,41.0,41.4,59.0,58.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,11,7,7,16,13,21,0,0,0,11,7,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,30.2,35.1,37.9,19.7,29.0,27.5,32.4,26.2,30.2,35.1,37.9,19.7,29.0,27.5,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,,0,0,,,
240618088691C,GOLD - COMMODITY EXCHANGE INC.,2024-06-18T00:00:00.000,2024 Report Week 25,GOLD,088691,CMX ,NYC,088 ,GOLD,743289,31381,74940,54160,285983,77602,200892,11359,56094,90060,29619,179008,689197,714604,54092,28685,743289,31381,74940,54160,285983,77602,200892,11359,56094,90060,29619,179008,689197,714604,54092,28685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13535,-381,2195,-174,8638,1510,11602,-382,2092,1500,-325,802,16950,14531,-3416,-996,100.0,4.2,10.1,7.3,38.5,10.4,27.0,1.5,7.5,12.1,4.0,24.1,92.7,96.1,7.3,3.9,100.0,4.2,10.1,7.3,38.5,10.4,27.0,1.5,7.5,12.1,4.0,24.1,92.7,96.1,7.3,3.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,18,28,38,91,55,69,307,225,345,18,28,38,91,55,69,307,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,32.4,26.6,48.6,10.6,25.0,16.9,34.7,16.0,32.4,26.6,48.6,10.6,25.0,16.9,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,20,111,18,68,14,20,111,18,68
240618088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-06-18T00:00:00.000,2024 Report Week 25,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31599,0,0,0,0,0,466,486,150,12914,10035,2434,15964,13105,15635,18494,31599,0,0,0,0,0,466,486,150,12914,10035,2434,15964,13105,15635,18494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-931,0,0,0,-390,0,-666,-316,137,1070,-353,503,1044,-419,-1975,-512,100.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,40.9,31.8,7.7,50.5,41.5,49.5,58.5,100.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,40.9,31.8,7.7,50.5,41.5,49.5,58.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,12,7,7,18,12,22,0,0,0,12,7,7,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,32.0,43.4,39.7,28.0,30.3,37.7,33.3,30.8,32.0,43.4,39.7,28.0,30.3,37.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,,0,0,,,
240611088691C,GOLD - COMMODITY EXCHANGE INC.,2024-06-11T00:00:00.000,2024 Report Week 24,GOLD,088691,CMX ,NYC,088 ,GOLD,729754,31762,72745,54335,277345,76091,189290,11741,54003,88560,29943,178206,672247,700074,57508,29680,729754,31762,72745,54335,277345,76091,189290,11741,54003,88560,29943,178206,672247,700074,57508,29680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6760,-443,235,-400,-10651,2911,-7988,-4776,-2302,-4885,-255,5763,-7345,-9075,585,2315,100.0,4.4,10.0,7.4,38.0,10.4,25.9,1.6,7.4,12.1,4.1,24.4,92.1,95.9,7.9,4.1,100.0,4.4,10.0,7.4,38.0,10.4,25.9,1.6,7.4,12.1,4.1,24.4,92.1,95.9,7.9,4.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,16,25,34,93,51,67,290,214,328,16,25,34,93,51,67,290,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,32.3,26.7,48.9,10.6,24.8,16.7,34.8,16.2,32.3,26.7,48.9,10.6,24.8,16.7,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,13,19,98,21,65,13,19,98,21,65
240611088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2024-06-11T00:00:00.000,2024 Report Week 24,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,32530,0,0,0,390,0,1132,802,13,11844,10388,1931,14920,13524,17610,19006,32530,0,0,0,390,0,1132,802,13,11844,10388,1931,14920,13524,17610,19006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,0.0,1.2,0.0,3.5,2.5,0.0,36.4,31.9,5.9,45.9,41.6,54.1,58.4,100.0,0.0,0.0,0.0,1.2,0.0,3.5,2.5,0.0,36.4,31.9,5.9,45.9,41.6,54.1,58.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,,0,11,6,7,16,13,21,0,,0,11,6,7,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,32.8,39.3,39.8,24.9,32.2,35.3,35.6,26.6,32.8,39.3,39.8,24.9,32.2,35.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,0,0,,,,0,0,,,
240604088691C,GOLD - COMMODITY EXCHANGE INC.,2024-06-04T00:00:00.000,2024 Report Week 23,GOLD,088691,CMX ,NYC,088 ,GOLD,736514,32205,72509,54735,287995,73181,197278,16517,56305,93445,30198,172443,679591,709149,56923,27365,736514,32205,72509,54735,287995,73181,197278,16517,56305,93445,30198,172443,679591,709149,56923,27365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37310,-2244,-2267,-12342,-10333,-10820,-4051,-5591,-6284,-3871,527,3725,-35886,-31043,-1424,-6267,100.0,4.4,9.8,7.4,39.1,9.9,26.8,2.2,7.6,12.7,4.1,23.4,92.3,96.3,7.7,3.7,100.0,4.4,9.8,7.4,39.1,9.9,26.8,2.2,7.6,12.7,4.1,23.4,92.3,96.3,7.7,3.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,18,26,33,99,45,64,301,220,342,18,26,33,99,45,64,301,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,32.6,26.4,49.0,10.4,25.1,16.6,35.4,16.0,32.6,26.4,49.0,10.4,25.1,16.6,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined,14,18,104,28,70,14,18,104,28,70
